listing_id,review_count_from_text,sentiment_polarity_mean,sentiment_polarity_std,sentiment_polarity_min,sentiment_subjectivity_mean,review_length_mean,review_length_std,theme_cleanliness_mean,theme_cleanliness_positive_mean,theme_cleanliness_negative_mean,theme_communication_mean,theme_communication_positive_mean,theme_communication_negative_mean,theme_checkin_mean,theme_checkin_positive_mean,theme_checkin_negative_mean,theme_location_mean,theme_location_positive_mean,theme_location_negative_mean,theme_amenities_mean,theme_amenities_positive_mean,theme_amenities_negative_mean,theme_accuracy_mean,theme_accuracy_positive_mean,theme_accuracy_negative_mean,theme_noise_mean,theme_noise_positive_mean,theme_noise_negative_mean,theme_comfort_mean,theme_comfort_positive_mean,theme_comfort_negative_mean,theme_value_mean,theme_value_positive_mean,theme_value_negative_mean
1099476007547153185,65,0.41723001138295257,0.22155999933032652,0.0,0.6021053561780938,224.55384615384617,200.85053761824608,0.24615384615384617,0.24615384615384617,0.0,0.23076923076923078,0.2153846153846154,0.0,0.1076923076923077,0.1076923076923077,0.0,0.5846153846153846,0.5846153846153846,0.0,0.26153846153846155,0.26153846153846155,0.0,0.15384615384615385,0.15384615384615385,0.0,0.2153846153846154,0.2153846153846154,0.0,0.3384615384615385,0.3230769230769231,0.0,0.015384615384615385,0.015384615384615385,0.0
1099964001607473059,1,0.6166666666666667,,0.6166666666666667,0.6916666666666668,250.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100244156382052523,2,0.36080357142857145,0.25872532047343494,0.17785714285714288,0.6504464285714285,250.0,82.02438661763951,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100284820318472733,14,0.38339490828799055,0.27963426176318706,-0.26944444444444443,0.593104405542881,371.14285714285717,343.7216801521158,0.35714285714285715,0.2857142857142857,0.07142857142857142,0.35714285714285715,0.35714285714285715,0.0,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.5714285714285714,0.0,0.2857142857142857,0.2857142857142857,0.0,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.5714285714285714,0.5,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0
1100309181822926579,74,0.4106307324852493,0.13667225602974672,0.0,0.63030265078812,331.35135135135135,226.8115766435186,0.527027027027027,0.527027027027027,0.0,0.3918918918918919,0.3918918918918919,0.0,0.22972972972972974,0.22972972972972974,0.0,0.44594594594594594,0.44594594594594594,0.0,0.3108108108108108,0.3108108108108108,0.0,0.17567567567567569,0.17567567567567569,0.0,0.05405405405405406,0.05405405405405406,0.0,0.5405405405405406,0.5405405405405406,0.0,0.0945945945945946,0.0945945945945946,0.0
1100732625010397584,2,0.23630282297830374,0.01736935632884306,0.22402083333333334,0.5270364891518737,962.5,33.23401871576773,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1100757663810273669,3,0.42853554340396444,0.24421732855380215,0.15254385964912281,0.6543099541783752,437.3333333333333,494.7932228045705,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100795986493822081,1,0.5,,0.5,0.5666666666666667,96.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100818815121132975,19,0.47886357757739334,0.28375520546767025,-0.040000000000000036,0.655124529710056,158.31578947368422,168.56915911135337,0.21052631578947367,0.21052631578947367,0.0,0.5263157894736842,0.5263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.0,0.21052631578947367,0.21052631578947367,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.2631578947368421,0.0,0.15789473684210525,0.15789473684210525,0.0
1100831259471382514,27,0.37014138031036176,0.22647486793667793,0.0,0.5452824228240895,215.22222222222223,202.72610042831633,0.18518518518518517,0.18518518518518517,0.0,0.25925925925925924,0.25925925925925924,0.0,0.14814814814814814,0.14814814814814814,0.0,0.5555555555555556,0.5185185185185185,0.0,0.25925925925925924,0.25925925925925924,0.0,0.1111111111111111,0.1111111111111111,0.0,0.07407407407407407,0.07407407407407407,0.0,0.2222222222222222,0.2222222222222222,0.0,0.037037037037037035,0.037037037037037035,0.0
