listing_id,review_count_from_text,sentiment_polarity_mean,sentiment_polarity_std,sentiment_polarity_min,sentiment_subjectivity_mean,review_length_mean,review_length_std,theme_cleanliness_mean,theme_cleanliness_positive_mean,theme_cleanliness_negative_mean,theme_communication_mean,theme_communication_positive_mean,theme_communication_negative_mean,theme_checkin_mean,theme_checkin_positive_mean,theme_checkin_negative_mean,theme_location_mean,theme_location_positive_mean,theme_location_negative_mean,theme_amenities_mean,theme_amenities_positive_mean,theme_amenities_negative_mean,theme_accuracy_mean,theme_accuracy_positive_mean,theme_accuracy_negative_mean,theme_noise_mean,theme_noise_positive_mean,theme_noise_negative_mean,theme_comfort_mean,theme_comfort_positive_mean,theme_comfort_negative_mean,theme_value_mean,theme_value_positive_mean,theme_value_negative_mean
2135871,27,0.422712593598193,0.27081507179258324,-0.2,0.5766868577479364,301.9259259259259,310.2391045537329,0.18518518518518517,0.18518518518518517,0.0,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.0,0.48148148148148145,0.4444444444444444,0.0,0.18518518518518517,0.14814814814814814,0.0,0.07407407407407407,0.07407407407407407,0.0,0.2222222222222222,0.2222222222222222,0.0,0.18518518518518517,0.14814814814814814,0.0,0.1111111111111111,0.1111111111111111,0.0
2139562,183,0.38968361024310455,0.21469817492481222,0.0,0.5584026725080051,315.74863387978144,325.55774995508216,0.2459016393442623,0.2459016393442623,0.0,0.13114754098360656,0.13114754098360656,0.0,0.16939890710382513,0.16939890710382513,0.0,0.5956284153005464,0.5792349726775956,0.0,0.32786885245901637,0.32786885245901637,0.0,0.15300546448087432,0.14754098360655737,0.0,0.20218579234972678,0.20218579234972678,0.0,0.5027322404371585,0.5027322404371585,0.0,0.09836065573770492,0.09836065573770492,0.0
2145207,11,0.33202401488602784,0.21887328875491038,-0.07874999999999999,0.5647159122142889,315.27272727272725,281.03383814376906,0.5454545454545454,0.45454545454545453,0.0,0.2727272727272727,0.2727272727272727,0.0,0.09090909090909091,0.09090909090909091,0.0,0.7272727272727273,0.6363636363636364,0.0,0.36363636363636365,0.36363636363636365,0.0,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,0.36363636363636365,0.2727272727272727,0.0,0.18181818181818182,0.18181818181818182,0.0
2166428,157,0.4486127792956197,0.1908681485871573,-0.04285714285714285,0.6504161682408804,296.828025477707,232.64890953317123,0.27388535031847133,0.27388535031847133,0.0,0.17834394904458598,0.17834394904458598,0.0,0.12738853503184713,0.12738853503184713,0.0,0.7579617834394905,0.7388535031847133,0.0,0.2229299363057325,0.2229299363057325,0.0,0.1464968152866242,0.14012738853503184,0.0,0.12738853503184713,0.12101910828025478,0.0,0.535031847133758,0.5222929936305732,0.0,0.07643312101910828,0.07643312101910828,0.0
2172308,231,0.4502671131992761,0.22289174785240473,-0.21666666666666667,0.6412877343511753,316.6233766233766,302.52384910490014,0.18614718614718614,0.18614718614718614,0.0,0.3246753246753247,0.3116883116883117,0.004329004329004329,0.12554112554112554,0.11688311688311688,0.0,0.7662337662337663,0.7489177489177489,0.0,0.23376623376623376,0.22510822510822512,0.0,0.06493506493506493,0.05627705627705628,0.0,0.21212121212121213,0.19913419913419914,0.004329004329004329,0.4675324675324675,0.45021645021645024,0.004329004329004329,0.04329004329004329,0.03896103896103896,0.0
2175930,270,0.42552912233358603,0.20239230724002655,-0.234375,0.6523892635552709,241.32592592592593,206.0954890978036,0.34814814814814815,0.34074074074074073,0.0,0.17037037037037037,0.15555555555555556,0.0,0.12962962962962962,0.12222222222222222,0.0,0.5407407407407407,0.5259259259259259,0.0,0.3074074074074074,0.29259259259259257,0.0,0.1,0.09259259259259259,0.0,0.21481481481481482,0.2074074074074074,0.0,0.4666666666666667,0.45185185185185184,0.003703703703703704,0.08148148148148149,0.07777777777777778,0.0
2178509,645,0.44537242363547463,0.20591985824605252,-0.5,0.6323026829877634,319.07751937984494,254.34338835284456,0.2496124031007752,0.2496124031007752,0.0,0.08062015503875969,0.07906976744186046,0.0,0.09922480620155039,0.09767441860465116,0.0,0.5038759689922481,0.4868217054263566,0.0015503875968992248,0.19224806201550387,0.1875968992248062,0.0015503875968992248,0.09767441860465116,0.09767441860465116,0.0,0.11472868217054263,0.11317829457364341,0.0,0.4015503875968992,0.3937984496124031,0.0,0.04496124031007752,0.043410852713178294,0.0
2182851,400,0.40485875852607495,0.2011074722163428,-0.05,0.5986826856401715,313.8375,317.95356148642963,0.32,0.3175,0.0,0.1425,0.1375,0.0,0.1575,0.15,0.0,0.51,0.4975,0.0,0.2075,0.1975,0.0,0.1225,0.12,0.0,0.13,0.1225,0.0,0.445,0.435,0.0,0.085,0.08,0.0
2188919,289,0.4172537004764656,0.2090821867384829,-0.2,0.5891962751530069,292.7750865051903,280.84673793814284,0.30103806228373703,0.2975778546712803,0.0,0.10726643598615918,0.10726643598615918,0.0,0.1522491349480969,0.1522491349480969,0.0,0.5017301038062284,0.48788927335640137,0.0,0.2698961937716263,0.2664359861591695,0.0,0.10380622837370242,0.09688581314878893,0.0,0.10380622837370242,0.10380622837370242,0.0,0.42560553633217996,0.4186851211072664,0.0,0.08304498269896193,0.07958477508650519,0.0
2188976,371,0.4139147908086031,0.1941926288826593,-0.12916666666666668,0.6034767195793661,278.13746630727763,241.5621345238638,0.2803234501347709,0.2722371967654987,0.0,0.14824797843665768,0.14824797843665768,0.0,0.16981132075471697,0.16442048517520216,0.0,0.49595687331536387,0.49326145552560646,0.0,0.2641509433962264,0.25336927223719674,0.0026954177897574125,0.10242587601078167,0.09703504043126684,0.0,0.0862533692722372,0.08355795148247978,0.0,0.3935309973045822,0.38274932614555257,0.0026954177897574125,0.07547169811320754,0.07008086253369272,0.0
